channel_id,node1_id,node2_id,capacity,node1_balance,node2_balance,node1_tx_rate,node2_tx_rate,fee_rate_ppm,node1_ttd_hours,node2_ttd_hours,age_days,num_updates,balance_ratio
chan_002689,node_00519,node_00559,17246235,2934141,14312094,109985,129662,927,815039.17,0.2,29,4781,0.17
chan_002690,node_00051,node_00393,9203413,2988838,6214575,118974,30485,1106,0.01,1726270.83,494,1352,0.325
chan_002691,node_00046,node_00506,2547622,613439,1934183,12718,58906,502,170399.72,0.01,282,4995,0.241
chan_002692,node_00075,node_00352,1575054,248491,1326563,33441,11177,453,0.0,368489.72,212,412,0.158
chan_002693,node_00462,node_00493,2751453,75694,2675759,29064,8393,834,0.0,743266.39,530,490,0.028
chan_002694,node_00092,node_00320,1296619,651103,645516,45788,33551,2676,0.01,179310.0,98,266,0.498
chan_002695,node_00689,node_00864,100000000,23070861,76929139,22778,16241,2728,0.98,21369205.28,368,6031,0.231
chan_002696,node_00061,node_00233,5165340,481390,4683950,57665,66372,1439,133719.44,0.15,234,2828,0.093
chan_002697,node_00603,node_00726,13086448,6674351,6412097,178469,59865,766,0.02,1781138.06,585,3366,0.49
chan_002698,node_00103,node_00591,17317494,1493232,15824262,51045,142037,1042,414786.67,0.05,639,2929,0.086
chan_002699,node_00003,node_00487,5547209,2234457,3312752,21601,26384,714,620682.5,0.19,133,4223,0.403
chan_002700,node_00118,node_00286,8785943,551075,8234868,26957,41662,369,153076.39,0.16,34,2434,0.063
chan_002701,node_00028,node_00542,19491877,2780414,16711463,9995,224482,1413,772337.22,0.02,434,9882,0.143
chan_002702,node_00679,node_00704,5656480,3597970,2058510,24506,35218,1356,999436.11,0.05,155,2894,0.364
chan_002703,node_00023,node_00862,10675305,3854642,6820663,9159,49753,1395,1070733.89,0.05,129,1034,0.361
chan_002704,node_00149,node_00467,6627059,885986,5741073,57274,124730,1472,246107.22,0.02,241,359,0.134
chan_002705,node_00142,node_00526,341818,54766,287052,50281,35246,1844,0.0,79736.67,355,1799,0.16
chan_002706,node_00220,node_00253,8893825,2628125,6265700,84320,58678,1926,0.03,1740472.22,596,3372,0.295
chan_002707,node_00001,node_00018,6351128,1241610,5109518,29511,71589,655,344891.67,0.03,219,1677,0.195
chan_002708,node_00557,node_00650,1053116,410241,642875,215422,18303,375,0.0,178576.39,461,1045,0.39
chan_002709,node_00373,node_00739,582284,72090,510194,34035,161060,2019,20025.0,0.0,1,5075,0.124
chan_002710,node_00004,node_00822,26680915,2540648,24140267,23786,142152,2815,705735.56,0.06,75,1095,0.095
chan_002711,node_00001,node_00090,30467275,17319551,13147724,13097,21380,945,4810986.39,0.44,321,354,0.432
chan_002712,node_00078,node_00780,2215010,915118,1299892,53775,26709,1789,0.01,361081.11,357,5283,0.413
chan_002713,node_00078,node_00562,5945548,1021739,4923809,66345,29149,817,0.01,1367724.72,681,1112,0.172
chan_002714,node_00109,node_00677,3646174,828113,2818061,64194,43704,1146,0.01,782794.72,506,2661,0.227
chan_002715,node_00015,node_00108,2948708,1875548,1073160,45047,103113,1599,520985.56,0.01,176,153,0.364
chan_002716,node_00017,node_00032,6894047,4347134,2546913,40131,138735,913,1207537.22,0.01,320,489,0.369
chan_002717,node_00117,node_00264,9468180,387334,9080846,34180,15366,648,0.01,2522457.22,284,1388,0.041
chan_002718,node_00193,node_00442,3170112,425675,2744437,72792,43102,1477,0.0,762343.61,601,575,0.134
chan_002719,node_00219,node_00935,3021098,651303,2369795,12100,4752,745,0.02,658276.39,44,287,0.216
chan_002720,node_00009,node_00323,741515,298079,443436,52436,48397,829,0.02,123176.67,719,2009,0.402
chan_002721,node_00045,node_00506,871414,219571,651843,45075,125120,1153,60991.94,0.0,190,2116,0.252
chan_002722,node_00236,node_00822,3248875,290339,2958536,30499,98570,843,80649.72,0.01,372,2089,0.089
chan_002723,node_00115,node_00227,127784,56021,71763,39890,34850,1732,0.0,19934.17,136,2251,0.438
chan_002724,node_00182,node_00206,4224875,501650,3723225,40212,17524,974,0.01,1034229.17,74,751,0.119
chan_002725,node_00579,node_00581,66225367,12804272,53421095,203473,70857,1299,0.03,14839193.06,717,930,0.193
chan_002726,node_00010,node_00602,1621144,467962,1153182,56530,6077,659,0.0,320328.33,150,2428,0.289
chan_002727,node_00253,node_00801,12219066,5295924,6923142,159981,82487,928,0.02,1923095.0,250,215,0.433
chan_002728,node_00062,node_00913,15935755,1738586,14197169,90346,16061,656,0.01,3943658.06,16,1721,0.109
chan_002729,node_00180,node_00961,2063019,1265839,797180,22875,18766,702,0.09,221438.89,55,698,0.386
chan_002730,node_00023,node_00929,1890494,1052111,838383,14714,40915,621,292253.06,0.01,292,1038,0.443
chan_002731,node_00683,node_00926,1359664,533560,826104,68272,21539,561,0.0,229473.33,622,798,0.392
chan_002732,node_00016,node_00865,6662746,293769,6368977,70140,40882,1741,0.0,1769160.28,254,1142,0.044
chan_002733,node_00284,node_00837,1382717,402559,980158,4702,436321,851,111821.94,0.0,477,1292,0.291
chan_002734,node_00514,node_00766,6983654,2089176,4894478,91906,66366,895,0.02,1359577.22,101,1990,0.299
chan_002735,node_00130,node_00695,15253365,5681664,9571701,22661,56321,1574,1578240.0,0.08,627,168,0.372
chan_002736,node_00005,node_00024,35756875,5655449,30101426,64399,84644,714,1570958.06,0.41,211,3992,0.158
chan_002737,node_00108,node_00234,14784306,7200853,7583453,37830,54948,1703,2000236.94,0.12,109,502,0.487
chan_002738,node_00078,node_00346,1181502,652539,528963,15299,49779,1544,181260.83,0.0,114,1314,0.448
chan_002739,node_00219,node_00710,539935,54808,485127,47920,65878,1360,15224.44,0.01,86,703,0.102
chan_002740,node_00162,node_00213,19679833,6023719,13656114,31136,117437,1194,1673255.28,0.04,503,977,0.306
chan_002741,node_00353,node_00742,916530,584901,331629,15968,310077,751,162472.5,0.0,648,866,0.362
chan_002742,node_00132,node_00136,33328597,2154671,31173926,35099,35476,637,598519.72,22.97,653,211,0.065
chan_002743,node_00017,node_00153,4737501,2408152,2329349,57900,51179,1728,0.1,647041.39,24,43,0.492
chan_002744,node_00281,node_00511,14229677,1646958,12582719,147083,28438,1217,0.0,3495199.72,472,2904,0.116
chan_002745,node_00396,node_00943,10081185,171623,9909562,53804,75761,1247,47673.06,0.13,460,5438,0.017
chan_002746,node_00562,node_00630,7783401,1353781,6429620,57251,28709,815,0.01,1786005.56,86,911,0.174
chan_002747,node_00160,node_00275,7053215,1385854,5667361,123289,115430,1362,0.05,1574266.94,642,6322,0.196
chan_002748,node_00011,node_00693,5272623,1324368,3948255,26122,69279,1001,367880.0,0.03,496,5213,0.251
chan_002749,node_00137,node_00373,522482,22967,499515,38935,114678,286,6379.72,0.0,592,6145,0.044
chan_002750,node_00122,node_00597,1220521,712250,508271,39994,25714,334,0.01,141186.39,136,75,0.416
chan_002751,node_00003,node_00079,24853007,8485104,16367903,56141,39107,2077,0.14,4546639.72,689,486,0.341
chan_002752,node_00093,node_00605,6163918,2656365,3507553,78465,25912,840,0.01,974320.28,405,3603,0.431
chan_002753,node_00165,node_00349,3359197,888982,2470215,45540,36192,711,0.03,686170.83,285,876,0.265
chan_002754,node_00066,node_00384,2879735,1027659,1852076,51249,164178,322,285460.83,0.0,274,1128,0.357
chan_002755,node_00303,node_00986,3951092,1353281,2597811,33597,40006,712,375911.39,0.11,26,305,0.343
chan_002756,node_00730,node_00800,1109922,554716,555206,64522,24465,1458,0.0,154223.89,46,2282,0.5
chan_002757,node_00017,node_00432,9531883,3136192,6395691,86766,73757,893,0.07,1776580.83,506,962,0.329
chan_002758,node_00131,node_00391,660630,42917,617713,80666,108276,985,11921.39,0.01,513,182,0.065
chan_002759,node_00347,node_00999,1500184,624978,875206,88336,50199,401,0.0,243112.78,5,286,0.417
chan_002760,node_00004,node_00026,39141364,3604004,35537360,141011,9399,866,0.01,9871488.89,663,1198,0.092
chan_002761,node_00045,node_00144,62590200,9181997,53408203,57303,40062,1617,0.15,14835611.94,592,599,0.147
chan_002762,node_00015,node_00925,2084783,1038406,1046377,114484,12515,507,0.0,290660.28,96,10278,0.498
chan_002763,node_00217,node_00582,16484813,1124952,15359861,41571,50360,878,312486.67,0.49,383,255,0.068
chan_002764,node_00151,node_00725,12084372,738521,11345851,64175,49906,419,0.01,3151625.28,665,270,0.061
chan_002765,node_00004,node_00084,9073524,870079,8203445,8492,46041,643,241688.61,0.06,276,698,0.096
chan_002766,node_00262,node_00903,19723136,5170963,14552173,27793,11650,1182,0.09,4042270.28,108,10453,0.262
chan_002767,node_00005,node_00287,6847872,4318533,2529339,93118,59380,2754,0.04,702594.17,643,1677,0.369
chan_002768,node_00021,node_00310,3388905,248206,3140699,66312,121969,615,68946.11,0.02,143,1048,0.073
chan_002769,node_00009,node_00261,8573265,3655735,4917530,133629,27018,1380,0.01,1365980.56,398,1136,0.426
chan_002770,node_00001,node_00667,1351357,192638,1158719,268941,16604,521,0.0,321866.39,405,200,0.143
chan_002771,node_00004,node_00112,1458095,317776,1140319,36349,31254,930,0.02,316755.28,78,646,0.218
chan_002772,node_00023,node_00141,8246632,4906763,3339869,38948,81151,2192,1362989.72,0.02,562,5876,0.405
chan_002773,node_00251,node_00271,1335399,313885,1021514,40535,5256,976,0.0,283753.89,515,964,0.235
chan_002774,node_00078,node_00400,10448915,4277223,6171692,60304,35391,1219,0.05,1714358.89,334,211,0.409
chan_002775,node_00121,node_00924,2497778,1982248,515530,99818,31486,4358,0.01,143202.78,720,666,0.206
chan_002776,node_00116,node_00709,53419347,19742215,33677132,88258,160689,1745,5483948.61,0.13,531,4019,0.37
chan_002777,node_00889,node_00978,32217081,2487578,29729503,19244,118424,903,690993.89,0.08,504,2146,0.077
chan_002778,node_00118,node_00378,2889661,240083,2649578,59255,196507,907,66689.72,0.01,543,1348,0.083
chan_002779,node_00801,node_00946,3271132,486357,2784775,17403,97825,1490,135099.17,0.01,629,6064,0.149
chan_002780,node_00045,node_00347,388180,17624,370556,65461,27849,702,0.0,102932.22,522,396,0.045
chan_002781,node_00112,node_00266,748179,126825,621354,8523,27553,1713,35229.17,0.01,250,581,0.17
chan_002782,node_00299,node_00625,1004891,207731,797160,61542,33342,1743,0.0,221433.33,688,1079,0.207
chan_002783,node_00128,node_00283,3237965,172659,3065306,74695,30054,783,0.0,851473.89,411,2226,0.053
chan_002784,node_00023,node_00355,3148869,325657,2823212,64055,44653,1057,0.0,784225.56,292,3284,0.103
chan_002785,node_00101,node_00391,1965564,815216,1150348,78393,101225,1664,226448.89,0.01,101,603,0.415
chan_002786,node_00238,node_00899,4121997,1491593,2630404,40577,39641,534,0.44,730667.78,61,2240,0.362
chan_002787,node_00017,node_00160,2648800,1348917,1299883,19551,93512,484,374699.17,0.0,464,1284,0.491
chan_002788,node_00000,node_00002,37723493,8504501,29218992,30146,12153,1548,0.13,8116386.67,143,2435,0.225
chan_002789,node_00206,node_00305,1053359,407961,645398,64931,54457,2085,0.01,179277.22,38,2759,0.387
chan_002790,node_00019,node_00074,39119854,12571678,26548176,44168,43864,457,11.49,7374493.33,631,1299,0.321
chan_002791,node_00108,node_00441,1355425,774105,581320,31174,36309,2436,215029.17,0.03,124,278,0.429
chan_002792,node_00060,node_00325,3501708,1485560,2016148,267217,79977,620,0.0,560041.11,585,2535,0.424
chan_002793,node_00595,node_00637,1566960,174560,1392400,92522,57115,1292,0.0,386777.78,703,742,0.111
chan_002794,node_00333,node_00440,1674759,62457,1612302,26491,133262,1637,17349.17,0.0,610,2516,0.037
chan_002795,node_00090,node_00876,1693427,655508,1037919,456497,72421,1307,0.0,288310.83,625,1415,0.387
chan_002796,node_00138,node_00421,11944703,1652371,10292332,29209,27944,549,0.36,2858981.11,431,4336,0.138
chan_002797,node_00044,node_00318,1596850,616610,980240,130639,31621,1288,0.0,272288.89,106,3252,0.386
chan_002798,node_00644,node_00849,33356613,7933832,25422781,37171,32719,1202,0.5,7061883.61,437,1764,0.238
chan_002799,node_00107,node_00965,1372922,727102,645820,43034,280739,804,201972.78,0.0,94,4112,0.47
chan_002800,node_00170,node_00189,30766033,6652097,24113936,175753,50399,1673,0.01,6698315.56,355,7163,0.216
chan_002801,node_00017,node_00459,8192190,3853684,4338506,84387,43264,1644,0.03,1205140.56,553,1645,0.47
chan_002802,node_00017,node_00895,30618154,19414800,11203354,29614,74518,562,5393000.0,0.07,588,2146,0.366
chan_002803,node_00055,node_00214,8245712,884602,7361110,111073,56300,1833,0.0,2044752.78,154,323,0.107
chan_002804,node_00006,node_00026,27901279,6596962,21304317,25403,44772,1902,1832489.44,0.31,368,595,0.236
chan_002805,node_00017,node_00232,42299540,5100241,37199299,122816,61946,596,0.02,10333138.61,53,97,0.121
chan_002806,node_00078,node_00136,10442835,1624439,8818396,34049,18865,1196,0.03,2449554.44,368,5284,0.156
chan_002807,node_00084,node_00749,2819056,406745,2412311,48215,45089,1527,0.04,670086.39,273,2640,0.144
chan_002808,node_00019,node_00300,2195796,600945,1594851,33729,43949,1629,166929.17,0.04,91,290,0.274
chan_002809,node_00059,node_00446,11181770,1687624,9494146,16595,58719,810,468784.44,0.06,725,54,0.151
chan_002810,node_00129,node_00424,5806119,2755679,3050440,18519,71012,1653,765466.39,0.02,620,287,0.475
chan_002811,node_00029,node_00775,11373922,4175544,7198378,49385,136353,1158,1159873.33,0.02,539,1943,0.367
chan_002812,node_00438,node_00849,12646809,7979047,4667762,42964,339420,990,2216401.94,0.0,566,5727,0.369
chan_002813,node_00443,node_00468,2302652,1094079,1208573,31768,37307,1164,303910.83,0.06,129,1297,0.475
chan_002814,node_00061,node_00877,3374298,1846472,1527826,6906,25420,762,512908.89,0.02,307,1201,0.453
chan_002815,node_00072,node_00533,820391,311369,509022,84236,255898,1647,86491.39,0.0,151,3497,0.38
chan_002816,node_00074,node_00291,32482714,19056226,13426488,168321,75774,958,0.06,3729580.0,67,1802,0.413
chan_002817,node_00232,node_00501,5787927,2916173,2871754,57940,22358,1389,0.02,797709.44,525,1770,0.496
chan_002818,node_00086,node_00379,778314,518600,259714,106139,44566,337,0.0,72142.78,711,2884,0.334
chan_002819,node_00177,node_00390,5115586,2699221,2416365,185671,24136,899,0.0,671212.5,127,3338,0.472
chan_002820,node_00092,node_00815,1746685,955944,790741,24381,83589,459,265540.0,0.0,549,641,0.453
chan_002821,node_00112,node_00299,3005314,871849,2133465,88090,63455,660,0.01,592629.17,154,161,0.29
chan_002822,node_00065,node_00102,8387248,3096766,5290482,26883,55621,827,860212.78,0.05,429,2174,0.369
chan_002823,node_00695,node_00997,25183630,3552981,21630649,47180,125567,898,986939.17,0.08,79,1664,0.141
chan_002824,node_00756,node_00820,15263986,5221842,10042144,41520,28729,548,0.11,2789484.44,490,769,0.342
chan_002825,node_00109,node_00167,2051147,703940,1347207,14106,92205,953,195538.89,0.0,219,1023,0.343
chan_002826,node_00038,node_00555,16379452,159892,16219560,160671,143093,1223,0.0,4505433.33,183,77,0.01
chan_002827,node_00022,node_00124,9398353,1969778,7428575,27592,80975,974,547160.56,0.04,215,1342,0.21
chan_002828,node_00452,node_00879,31511351,1580567,29930784,65732,41606,2153,0.02,8314106.67,532,979,0.05
chan_002829,node_00102,node_00544,3815984,307760,3508224,13871,54647,2560,85488.89,0.02,671,190,0.081
chan_002830,node_00399,node_00546,18955850,8747471,10208379,131549,24407,766,0.02,2835660.83,194,1393,0.461
chan_002831,node_00491,node_00506,2722752,1171606,1551146,90963,92324,1097,325446.11,0.32,371,5,0.43
chan_002832,node_00411,node_00752,4733973,2847140,1886833,42297,14219,936,0.03,524120.28,438,612,0.399
chan_002833,node_00135,node_00484,12561515,1923795,10637720,9233,84744,1762,534387.5,0.04,457,2191,0.153
chan_002834,node_00120,node_00782,2040312,153271,1887041,13625,213746,945,42575.28,0.0,346,4689,0.075
chan_002835,node_00048,node_00352,9024904,79928,8944976,98517,26142,1042,0.0,2484715.56,388,723,0.009
chan_002836,node_00382,node_00415,22851021,2005761,20845260,70392,31425,632,0.01,5790350.0,254,415,0.088
chan_002837,node_00038,node_00778,6376273,3739540,2636733,141420,56210,720,0.01,732425.83,260,1136,0.414
chan_002838,node_00014,node_00130,47552796,3949630,43603166,45276,37093,784,0.13,12111990.56,394,538,0.083
chan_002839,node_00114,node_00980,4477826,589047,3888779,101225,88507,667,0.01,1080216.39,201,7984,0.132
chan_002840,node_00540,node_00627,968418,431762,536656,57753,22733,547,0.0,149071.11,561,380,0.446
chan_002841,node_00772,node_00887,3278836,1482740,1796096,46578,73586,467,411872.22,0.02,514,3352,0.452
chan_002842,node_00361,node_00904,18378294,2689747,15688547,129063,53928,1418,0.01,4357929.72,5,4089,0.146
chan_002843,node_00128,node_00151,5091249,185096,4906153,209969,33390,1670,0.0,1362820.28,415,3006,0.036
chan_002844,node_00150,node_00317,7439476,5964121,1475355,25305,28198,1640,1656700.28,0.14,32,2484,0.198
chan_002845,node_00001,node_00012,3466522,1482266,1984256,43288,41718,1058,0.26,551182.22,555,271,0.428
chan_002846,node_00036,node_00329,7286691,2631044,4655647,228224,36856,912,0.0,1293235.28,641,1802,0.361
chan_002847,node_00014,node_00661,1349232,233445,1115787,27969,117388,1274,64845.83,0.0,662,2740,0.173
chan_002848,node_00534,node_00747,11854185,319855,11534330,68274,56631,626,0.01,3203980.56,160,1892,0.027
chan_002849,node_00023,node_00532,3326468,451915,2874553,77927,40012,1548,0.0,798486.94,622,1274,0.136
chan_002850,node_00085,node_00097,1670479,195462,1475017,62882,93821,2308,54295.0,0.01,591,83,0.117
chan_002851,node_00142,node_00338,3887626,1485615,2402011,76496,74921,2174,0.26,667225.28,262,164,0.382
chan_002852,node_00038,node_00184,3321828,1182485,2139343,19854,61096,1069,328468.06,0.01,711,5830,0.356
chan_002853,node_00004,node_00161,9309194,3728685,5580509,44583,80423,1875,1035745.83,0.04,164,2708,0.401
chan_002854,node_00009,node_00154,6801750,4365178,2436572,39780,23476,408,0.07,676825.56,342,1971,0.358
chan_002855,node_00589,node_00932,4297401,1277421,3019980,206220,37448,987,0.0,838883.33,396,1962,0.297
chan_002856,node_00023,node_00707,1630925,299576,1331349,25991,48683,469,83215.56,0.02,1,3971,0.184
chan_002857,node_00009,node_00228,7362003,3133310,4228693,53130,74449,549,870363.89,0.06,600,899,0.426
chan_002858,node_00554,node_00890,1543044,341699,1201345,45016,31208,964,0.01,333706.94,365,5281,0.221
chan_002859,node_00622,node_00948,5385781,2389877,2995904,41768,90553,2780,663854.72,0.02,168,3563,0.444
chan_002860,node_00038,node_00063,1688526,715087,973439,107166,27223,1190,0.0,270399.72,505,545,0.423
chan_002861,node_00450,node_00892,1137726,380459,757267,35752,73574,1204,105683.06,0.01,5,250,0.334
chan_002862,node_00085,node_00128,7940159,2084711,5855448,44973,104730,845,579086.39,0.03,137,1183,0.263
chan_002863,node_00430,node_00882,60063416,38509555,21553861,180375,48703,1304,0.08,5987183.61,306,4723,0.359
chan_002864,node_00028,node_00724,449148,216188,232960,92887,55645,1857,0.0,64711.11,589,3839,0.481
